Date,Metric,App,Category,Platform,Value
6/5/14,D1 Retention,Words With Enemies,Games,iOS,72.2%
6/5/14,D1 Retention,Crappy Birds,Games,iOS,9.4%
6/5/14,D1 Retention,Zuber,Services,iOS,43.2%
6/5/14,D1 Retention,Carry,Services,iOS,24.5%
6/5/14,D1 Retention,CandyBash,Games,Android,63.6%
6/5/14,D1 Retention,Words With Enemies,Games,Android,72.2%
6/5/14,D1 Retention,Crappy Birds,Games,Android,9.2%
6/5/14,D1 Retention,Zuber,Services,Android,44.9%
6/5/14,D1 Retention,Carry,Services,Android,24.2%
6/6/14,DAU,CandyBash,Games,iOS,30265015
6/6/14,DAU,Words With Enemies,Games,iOS,24164863
6/6/14,DAU,Crappy Birds,Games,iOS,1710958
6/6/14,DAU,Zuber,Services,iOS,7362131
6/6/14,DAU,Carry,Services,iOS,1252216
6/6/14,DAU,CandyBash,Games,Android,19672260
6/6/14,DAU,Words With Enemies,Games,Android,15590234
6/6/14,DAU,Crappy Birds,Games,Android,1048652
6/6/14,DAU,Zuber,Services,Android,5153492
6/6/14,DAU,Carry,Services,Android,842007
6/6/14,D1 Retention,CandyBash,Games,iOS,66.2%
6/6/14,D1 Retention,Words With Enemies,Games,iOS,72.1%
6/6/14,D1 Retention,Crappy Birds,Games,iOS,9.6%
6/6/14,D1 Retention,Zuber,Services,iOS,43.1%
6/6/14,D1 Retention,Carry,Services,iOS,24.9%
6/6/14,D1 Retention,CandyBash,Games,Android,68.8%
6/6/14,D1 Retention,Words With Enemies,Games,Android,75.7%
6/6/14,D1 Retention,Crappy Birds,Games,Android,9.6%
6/6/14,D1 Retention,Zuber,Services,Android,41.4%
6/6/14,D1 Retention,Carry,Services,Android,24.4%
6/7/14,DAU,CandyBash,Games,iOS,30722043
6/7/14,DAU,Words With Enemies,Games,iOS,24123716
6/7/14,DAU,Crappy Birds,Games,iOS,1715389
6/7/14,DAU,Zuber,Services,iOS,7580001
6/7/14,DAU,Carry,Services,iOS,1268501
6/7/14,DAU,CandyBash,Games,Android,21152882
6/7/14,DAU,Words With Enemies,Games,Android,16341872
6/7/14,DAU,Crappy Birds,Games,Android,1183027
6/7/14,DAU,Zuber,Services,Android,5094755
6/7/14,DAU,Carry,Services,Android,852958
6/7/14,D1 Retention,CandyBash,Games,iOS,66.5%
6/7/14,D1 Retention,Words With Enemies,Games,iOS,72.3%
6/7/14,D1 Retention,Crappy Birds,Games,iOS,9.9%
6/7/14,D1 Retention,Zuber,Services,iOS,42.8%
6/7/14,D1 Retention,Carry,Services,iOS,24.5%
6/7/14,D1 Retention,CandyBash,Games,Android,68.5%
6/7/14,D1 Retention,Words With Enemies,Games,Android,73.7%
6/7/14,D1 Retention,Crappy Birds,Games,Android,9.9%
6/7/14,D1 Retention,Zuber,Services,Android,40.6%
6/7/14,D1 Retention,Carry,Services,Android,23.3%
6/8/14,DAU,CandyBash,Games,iOS,29180989
6/8/14,DAU,Words With Enemies,Games,iOS,22953448
6/8/14,DAU,Crappy Birds,Games,iOS,1757851
6/8/14,DAU,Zuber,Services,iOS,7465855
6/8/14,DAU,Carry,Services,iOS,1268303
6/8/14,DAU,CandyBash,Games,Android,19118579
6/8/14,DAU,Words With Enemies,Games,Android,16339743
6/8/14,DAU,Crappy Birds,Games,Android,1095055
6/8/14,DAU,Zuber,Services,Android,4852806
6/8/14,DAU,Carry,Services,Android,874692
6/8/14,D1 Retention,CandyBash,Games,iOS,67.1%
6/8/14,D1 Retention,Words With Enemies,Games,iOS,72.1%
6/8/14,D1 Retention,Crappy Birds,Games,iOS,10.0%
6/8/14,D1 Retention,Zuber,Services,iOS,42.3%
6/8/14,D1 Retention,Carry,Services,iOS,25.0%
6/8/14,D1 Retention,CandyBash,Games,Android,69.1%
6/8/14,D1 Retention,Words With Enemies,Games,Android,70.0%
6/8/14,D1 Retention,Crappy Birds,Games,Android,10.4%
6/8/14,D1 Retention,Zuber,Services,Android,42.7%
6/8/14,D1 Retention,Carry,Services,Android,24.0%
6/9/14,DAU,CandyBash,Games,iOS,30664058
6/9/14,DAU,Words With Enemies,Games,iOS,23719311
6/9/14,DAU,Crappy Birds,Games,iOS,1862688
6/9/14,DAU,Zuber,Services,iOS,7532884
6/9/14,DAU,Carry,Services,iOS,1336299
6/9/14,DAU,CandyBash,Games,Android,21112958
6/9/14,DAU,Words With Enemies,Games,Android,14775964
6/9/14,DAU,Crappy Birds,Games,Android,1141647
6/9/14,DAU,Zuber,Services,Android,5147470
6/9/14,DAU,Carry,Services,Android,920075
6/9/14,D1 Retention,CandyBash,Games,iOS,66.2%
6/9/14,D1 Retention,Words With Enemies,Games,iOS,72.6%
6/9/14,D1 Retention,Crappy Birds,Games,iOS,9.9%
6/9/14,D1 Retention,Zuber,Services,iOS,42.4%
6/9/14,D1 Retention,Carry,Services,iOS,25.2%
6/9/14,D1 Retention,CandyBash,Games,Android,63.5%
6/9/14,D1 Retention,Words With Enemies,Games,Android,71.1%
6/9/14,D1 Retention,Crappy Birds,Games,Android,10.1%
6/9/14,D1 Retention,Zuber,Services,Android,41.6%
6/9/14,D1 Retention,Carry,Services,Android,24.6%
6/10/14,DAU,CandyBash,Games,iOS,31119427
6/10/14,DAU,Words With Enemies,Games,iOS,23346317
6/10/14,DAU,Crappy Birds,Games,iOS,1786318
6/10/14,DAU,Zuber,Services,iOS,7630680
6/10/14,DAU,Carry,Services,iOS,1291981
6/10/14,DAU,CandyBash,Games,Android,20578976
6/10/14,DAU,Words With Enemies,Games,Android,15953317
6/10/14,DAU,Crappy Birds,Games,Android,1201145
6/10/14,DAU,Zuber,Services,Android,4753538
6/10/14,DAU,Carry,Services,Android,875919
6/10/14,D1 Retention,CandyBash,Games,iOS,67.0%
6/10/14,D1 Retention,Words With Enemies,Games,iOS,72.3%
6/10/14,D1 Retention,Crappy Birds,Games,iOS,9.8%
6/10/14,D1 Retention,Zuber,Services,iOS,42.1%
6/10/14,D1 Retention,Carry,Services,iOS,25.4%
6/10/14,D1 Retention,CandyBash,Games,Android,66.3%
6/10/14,D1 Retention,Words With Enemies,Games,Android,75.9%
6/10/14,D1 Retention,Crappy Birds,Games,Android,10.1%
6/10/14,D1 Retention,Zuber,Services,Android,41.3%
6/10/14,D1 Retention,Carry,Services,Android,24.6%
6/11/14,DAU,CandyBash,Games,iOS,30110366
6/11/14,DAU,Words With Enemies,Games,iOS,23719512
6/11/14,DAU,Crappy Birds,Games,iOS,1976698
6/11/14,DAU,Zuber,Services,iOS,7565251
6/11/14,DAU,Carry,Services,iOS,1281704
6/11/14,DAU,CandyBash,Games,Android,21077256
6/11/14,DAU,Words With Enemies,Games,Android,14776089
6/11/14,DAU,Crappy Birds,Games,Android,1251908
6/11/14,DAU,Zuber,Services,Android,5043501
6/11/14,DAU,Carry,Services,Android,912399
6/11/14,D1 Retention,CandyBash,Games,iOS,67.6%
6/11/14,D1 Retention,Words With Enemies,Games,iOS,71.8%
6/11/14,D1 Retention,Crappy Birds,Games,iOS,10.0%
6/11/14,D1 Retention,Zuber,Services,iOS,42.2%
6/11/14,D1 Retention,Carry,Services,iOS,25.6%
6/11/14,D1 Retention,CandyBash,Games,Android,65.6%
6/11/14,D1 Retention,Words With Enemies,Games,Android,70.4%
6/11/14,D1 Retention,Crappy Birds,Games,Android,10.0%
6/11/14,D1 Retention,Zuber,Services,Android,42.2%
6/11/14,D1 Retention,Carry,Services,Android,24.3%
6/12/14,DAU,CandyBash,Games,iOS,29610640
6/12/14,DAU,Words With Enemies,Games,iOS,22541855
6/12/14,DAU,Crappy Birds,Games,iOS,1949149
6/12/14,DAU,Zuber,Services,iOS,7809874
6/12/14,DAU,Carry,Services,iOS,1327866
6/12/14,DAU,CandyBash,Games,Android,20576886
6/12/14,DAU,Words With Enemies,Games,Android,16323412
6/12/14,DAU,Crappy Birds,Games,Android,1234461
6/12/14,DAU,Zuber,Services,Android,5038628
6/12/14,DAU,Carry,Services,Android,856688
6/12/14,D1 Retention,CandyBash,Games,iOS,67.9%
6/12/14,D1 Retention,Words With Enemies,Games,iOS,71.9%
6/12/14,D1 Retention,Crappy Birds,Games,iOS,10.1%
6/12/14,D1 Retention,Zuber,Services,iOS,42.0%
6/12/14,D1 Retention,Carry,Services,iOS,26.0%
6/12/14,D1 Retention,CandyBash,Games,Android,67.9%
6/12/14,D1 Retention,Words With Enemies,Games,Android,71.9%
6/12/14,D1 Retention,Crappy Birds,Games,Android,10.4%
6/12/14,D1 Retention,Zuber,Services,Android,42.8%
6/12/14,D1 Retention,Carry,Services,Android,26.8%
6/13/14,DAU,CandyBash,Games,iOS,30601771
6/13/14,DAU,Words With Enemies,Games,iOS,24105123
6/13/14,DAU,Crappy Birds,Games,iOS,1792192
6/13/14,DAU,Zuber,Services,iOS,7709346
6/13/14,DAU,Carry,Services,iOS,1288840
6/13/14,DAU,CandyBash,Games,Android,19063398
6/13/14,DAU,Words With Enemies,Games,Android,15940485
6/13/14,DAU,Crappy Birds,Games,Android,1235994
6/13/14,DAU,Zuber,Services,Android,5308074
6/13/14,DAU,Carry,Services,Android,902188
6/13/14,D1 Retention,CandyBash,Games,iOS,67.0%
6/13/14,D1 Retention,Words With Enemies,Games,iOS,71.8%
6/13/14,D1 Retention,Crappy Birds,Games,iOS,9.8%
6/13/14,D1 Retention,Zuber,Services,iOS,42.0%
6/13/14,D1 Retention,Carry,Services,iOS,25.5%
6/13/14,D1 Retention,CandyBash,Games,Android,69.0%
6/13/14,D1 Retention,Words With Enemies,Games,Android,69.7%
6/13/14,D1 Retention,Crappy Birds,Games,Android,9.5%
6/13/14,D1 Retention,Zuber,Services,Android,43.6%
6/13/14,D1 Retention,Carry,Services,Android,26.8%
6/14/14,DAU,CandyBash,Games,iOS,29558194
6/14/14,DAU,Words With Enemies,Games,iOS,24075975
6/14/14,DAU,Crappy Birds,Games,iOS,1755066
6/14/14,DAU,Zuber,Services,iOS,7816793
6/14/14,DAU,Carry,Services,iOS,1346389
6/14/14,DAU,CandyBash,Games,Android,19037481
6/14/14,DAU,Words With Enemies,Games,Android,16309531
6/14/14,DAU,Crappy Birds,Games,Android,1180130
6/14/14,DAU,Zuber,Services,Android,5382054
6/14/14,DAU,Carry,Services,Android,846922
6/14/14,D1 Retention,CandyBash,Games,iOS,67.9%
6/14/14,D1 Retention,Words With Enemies,Games,iOS,72.2%
6/14/14,D1 Retention,Crappy Birds,Games,iOS,9.4%
6/14/14,D1 Retention,Zuber,Services,iOS,42.3%
6/14/14,D1 Retention,Carry,Services,iOS,26.0%
6/14/14,D1 Retention,CandyBash,Games,Android,71.3%
6/14/14,D1 Retention,Words With Enemies,Games,Android,75.0%
6/14/14,D1 Retention,Crappy Birds,Games,Android,9.4%
6/14/14,D1 Retention,Zuber,Services,Android,41.9%
6/14/14,D1 Retention,Carry,Services,Android,26.0%
6/15/14,DAU,CandyBash,Games,iOS,29564099
6/15/14,DAU,Words With Enemies,Games,iOS,23697498
6/15/14,DAU,Crappy Birds,Games,iOS,2004650
6/15/14,DAU,Zuber,Services,iOS,7795400
6/15/14,DAU,Carry,Services,iOS,1233349
6/15/14,DAU,CandyBash,Games,Android,19041284
6/15/14,DAU,Words With Enemies,Games,Android,15927827
6/15/14,DAU,Crappy Birds,Games,Android,1314524
6/15/14,DAU,Zuber,Services,Android,5067010
6/15/14,DAU,Carry,Services,Android,871850
6/15/14,D1 Retention,CandyBash,Games,iOS,68.8%
6/15/14,D1 Retention,Words With Enemies,Games,iOS,71.7%
6/15/14,D1 Retention,Crappy Birds,Games,iOS,9.5%
6/15/14,D1 Retention,Zuber,Services,iOS,42.8%
6/15/14,D1 Retention,Carry,Services,iOS,26.1%
6/15/14,D1 Retention,CandyBash,Games,Android,65.4%
6/15/14,D1 Retention,Words With Enemies,Games,Android,74.5%
6/15/14,D1 Retention,Crappy Birds,Games,Android,9.4%
6/15/14,D1 Retention,Zuber,Services,Android,43.6%
6/15/14,D1 Retention,Carry,Services,Android,26.6%
6/16/14,DAU,CandyBash,Games,iOS,29588355
6/16/14,DAU,Words With Enemies,Games,iOS,22889160
6/16/14,DAU,Crappy Birds,Games,iOS,2162224
6/16/14,DAU,Zuber,Services,iOS,7911792
6/16/14,DAU,Carry,Services,iOS,1239206
6/16/14,DAU,CandyBash,Games,Android,20561400
6/16/14,DAU,Words With Enemies,Games,Android,15906026
6/16/14,DAU,Crappy Birds,Games,Android,1346959
6/16/14,DAU,Zuber,Services,Android,5447463
6/16/14,DAU,Carry,Services,Android,811894
6/16/14,D1 Retention,CandyBash,Games,iOS,68.7%
6/16/14,D1 Retention,Words With Enemies,Games,iOS,71.8%
6/16/14,D1 Retention,Crappy Birds,Games,iOS,9.2%
6/16/14,D1 Retention,Zuber,Services,iOS,43.1%
6/16/14,D1 Retention,Carry,Services,iOS,26.1%
6/16/14,D1 Retention,CandyBash,Games,Android,66.0%
6/16/14,D1 Retention,Words With Enemies,Games,Android,69.6%
6/16/14,D1 Retention,Crappy Birds,Games,Android,9.6%
6/16/14,D1 Retention,Zuber,Services,Android,43.6%
6/16/14,D1 Retention,Carry,Services,Android,26.9%
6/17/14,DAU,CandyBash,Games,iOS,30115365
6/17/14,DAU,Words With Enemies,Games,iOS,22488844
6/17/14,DAU,Crappy Birds,Games,iOS,2331180
6/17/14,DAU,Zuber,Services,iOS,7765864
6/17/14,DAU,Carry,Services,iOS,1299826
6/17/14,DAU,CandyBash,Games,Android,21080756
6/17/14,DAU,Words With Enemies,Games,Android,16285025
6/17/14,DAU,Crappy Birds,Games,Android,1579186
6/17/14,DAU,Zuber,Services,Android,5177243
6/17/14,DAU,Carry,Services,Android,894962
6/17/14,D1 Retention,CandyBash,Games,iOS,68.9%
6/17/14,D1 Retention,Words With Enemies,Games,iOS,71.8%
6/17/14,D1 Retention,Crappy Birds,Games,iOS,9.4%
6/17/14,D1 Retention,Zuber,Services,iOS,42.9%
6/17/14,D1 Retention,Carry,Services,iOS,25.6%
6/17/14,D1 Retention,CandyBash,Games,Android,71.0%
6/17/14,D1 Retention,Words With Enemies,Games,Android,73.2%
6/17/14,D1 Retention,Crappy Birds,Games,Android,9.3%
6/17/14,D1 Retention,Zuber,Services,Android,41.1%
6/17/14,D1 Retention,Carry,Services,Android,26.3%
6/18/14,DAU,CandyBash,Games,iOS,29085116
6/18/14,DAU,Words With Enemies,Games,iOS,23627939
6/18/14,DAU,Crappy Birds,Games,iOS,2428397
6/18/14,DAU,Zuber,Services,iOS,8050616
6/18/14,DAU,Carry,Services,iOS,1307557
6/18/14,DAU,CandyBash,Games,Android,19557233
6/18/14,DAU,Words With Enemies,Games,Android,15106387
6/18/14,DAU,Crappy Birds,Games,Android,1488372
6/18/14,DAU,Zuber,Services,Android,4934248
6/18/14,DAU,Carry,Services,Android,801406
6/18/14,D1 Retention,CandyBash,Games,iOS,69.9%
6/18/14,D1 Retention,Words With Enemies,Games,iOS,71.4%
6/18/14,D1 Retention,Crappy Birds,Games,iOS,9.5%
6/18/14,D1 Retention,Zuber,Services,iOS,43.3%
6/18/14,D1 Retention,Carry,Services,iOS,25.1%
6/18/14,D1 Retention,CandyBash,Games,Android,66.4%
6/18/14,D1 Retention,Words With Enemies,Games,Android,74.2%
6/18/14,D1 Retention,Crappy Birds,Games,Android,9.3%
6/18/14,D1 Retention,Zuber,Services,Android,43.3%
6/18/14,D1 Retention,Carry,Services,Android,24.4%
6/19/14,DAU,CandyBash,Games,iOS,29557451
6/19/14,DAU,Words With Enemies,Games,iOS,22435267
6/19/14,DAU,Crappy Birds,Games,iOS,2468762
6/19/14,DAU,Zuber,Services,iOS,7588044
6/19/14,DAU,Carry,Services,iOS,1198736
6/19/14,DAU,CandyBash,Games,Android,20038950
6/19/14,DAU,Words With Enemies,Games,Android,15472598
6/19/14,DAU,Crappy Birds,Games,Android,1563550
6/19/14,DAU,Zuber,Services,Android,5102306
6/19/14,DAU,Carry,Services,Android,868050
6/19/14,D1 Retention,CandyBash,Games,iOS,70.1%
6/19/14,D1 Retention,Words With Enemies,Games,iOS,71.1%
6/19/14,D1 Retention,Crappy Birds,Games,iOS,9.5%
6/19/14,D1 Retention,Zuber,Services,iOS,43.5%
6/19/14,D1 Retention,Carry,Services,iOS,24.7%
6/19/14,D1 Retention,CandyBash,Games,Android,73.6%
6/19/14,D1 Retention,Words With Enemies,Games,Android,74.0%
6/19/14,D1 Retention,Crappy Birds,Games,Android,9.1%
6/19/14,D1 Retention,Zuber,Services,Android,44.8%
6/19/14,D1 Retention,Carry,Services,Android,25.9%
6/20/14,DAU,CandyBash,Games,iOS,29526947
6/20/14,DAU,Words With Enemies,Games,iOS,23980273
6/20/14,DAU,Crappy Birds,Games,iOS,2445790
6/20/14,DAU,Zuber,Services,iOS,7819982
6/20/14,DAU,Carry,Services,iOS,1174225
6/20/14,DAU,CandyBash,Games,Android,20518726
6/20/14,DAU,Words With Enemies,Games,Android,15084365
6/20/14,DAU,Crappy Birds,Games,Android,1617377
6/20/14,DAU,Zuber,Services,Android,5473988
6/20/14,DAU,Carry,Services,Android,809810
6/20/14,D1 Retention,CandyBash,Games,iOS,69.6%
6/20/14,D1 Retention,Words With Enemies,Games,iOS,71.4%
6/20/14,D1 Retention,Crappy Birds,Games,iOS,9.3%
6/20/14,D1 Retention,Zuber,Services,iOS,43.6%
6/20/14,D1 Retention,Carry,Services,iOS,24.5%
6/20/14,D1 Retention,CandyBash,Games,Android,66.2%
6/20/14,D1 Retention,Words With Enemies,Games,Android,74.9%
6/20/14,D1 Retention,Crappy Birds,Games,Android,8.9%
6/20/14,D1 Retention,Zuber,Services,Android,45.3%
6/20/14,D1 Retention,Carry,Services,Android,24.0%
6/21/14,DAU,CandyBash,Games,iOS,30992101
6/21/14,DAU,Words With Enemies,Games,iOS,22834253
6/21/14,DAU,Crappy Birds,Games,iOS,2422584
6/21/14,DAU,Zuber,Services,iOS,8045499
6/21/14,DAU,Carry,Services,iOS,1240062
6/21/14,DAU,CandyBash,Games,Android,19994904
6/21/14,DAU,Words With Enemies,Games,Android,15867871
6/21/14,DAU,Crappy Birds,Games,Android,1574680
6/21/14,DAU,Zuber,Services,Android,5060879
6/21/14,DAU,Carry,Services,Android,792827
6/21/14,D1 Retention,CandyBash,Games,iOS,70.1%
6/21/14,D1 Retention,Words With Enemies,Games,iOS,70.9%
6/21/14,D1 Retention,Crappy Birds,Games,iOS,9.2%
6/21/14,D1 Retention,Zuber,Services,iOS,43.6%
6/21/14,D1 Retention,Carry,Services,iOS,24.4%
6/21/14,D1 Retention,CandyBash,Games,Android,71.5%
6/21/14,D1 Retention,Words With Enemies,Games,Android,73.8%
6/21/14,D1 Retention,Crappy Birds,Games,Android,8.9%
6/21/14,D1 Retention,Zuber,Services,Android,44.1%
6/21/14,D1 Retention,Carry,Services,Android,24.4%
6/22/14,DAU,CandyBash,Games,iOS,30463931
6/22/14,DAU,Words With Enemies,Games,iOS,22822969
6/22/14,DAU,Crappy Birds,Games,iOS,2447646
6/22/14,DAU,Zuber,Services,iOS,7982762
6/22/14,DAU,Carry,Services,iOS,1246523
6/22/14,DAU,CandyBash,Games,Android,19976348
6/22/14,DAU,Words With Enemies,Games,Android,16246859
6/22/14,DAU,Crappy Birds,Games,Android,1713352
6/22/14,DAU,Zuber,Services,Android,5365463
6/22/14,DAU,Carry,Services,Android,776522
6/22/14,D1 Retention,CandyBash,Games,iOS,70.9%
6/22/14,D1 Retention,Words With Enemies,Games,iOS,71.1%
6/22/14,D1 Retention,Crappy Birds,Games,iOS,9.1%
6/22/14,D1 Retention,Zuber,Services,iOS,44.0%
6/22/14,D1 Retention,Carry,Services,iOS,24.2%
6/22/14,D1 Retention,CandyBash,Games,Android,70.9%
6/22/14,D1 Retention,Words With Enemies,Games,Android,71.8%
6/22/14,D1 Retention,Crappy Birds,Games,Android,8.8%
6/22/14,D1 Retention,Zuber,Services,Android,41.8%
6/22/14,D1 Retention,Carry,Services,Android,24.2%
6/23/14,DAU,CandyBash,Games,iOS,30942813
6/23/14,DAU,Words With Enemies,Games,iOS,22395543
6/23/14,DAU,Crappy Birds,Games,iOS,2380751
6/23/14,DAU,Zuber,Services,iOS,8057507
6/23/14,DAU,Carry,Services,iOS,1235889
6/23/14,DAU,CandyBash,Games,Android,20462183
6/23/14,DAU,Words With Enemies,Games,Android,15059072
6/23/14,DAU,Crappy Birds,Games,Android,1561148
6/23/14,DAU,Zuber,Services,Android,5328351
6/23/14,DAU,Carry,Services,Android,803328
6/23/14,D1 Retention,CandyBash,Games,iOS,70.2%
6/23/14,D1 Retention,Words With Enemies,Games,iOS,71.3%
6/23/14,D1 Retention,Crappy Birds,Games,iOS,8.6%
6/23/14,D1 Retention,Zuber,Services,iOS,43.6%
6/23/14,D1 Retention,Carry,Services,iOS,24.4%
6/23/14,D1 Retention,CandyBash,Games,Android,73.0%
6/23/14,D1 Retention,Words With Enemies,Games,Android,74.9%
6/23/14,D1 Retention,Crappy Birds,Games,Android,8.4%
6/23/14,D1 Retention,Zuber,Services,Android,43.2%
6/23/14,D1 Retention,Carry,Services,Android,24.0%
6/24/14,DAU,CandyBash,Games,iOS,30457044
6/24/14,DAU,Words With Enemies,Games,iOS,23914448
6/24/14,DAU,Crappy Birds,Games,iOS,2490948
6/24/14,DAU,Zuber,Services,iOS,8035057
6/24/14,DAU,Carry,Services,iOS,1166201
6/24/14,DAU,CandyBash,Games,Android,20970424
6/24/14,DAU,Words With Enemies,Games,Android,15428676
6/24/14,DAU,Crappy Birds,Games,Android,1566887
6/24/14,DAU,Zuber,Services,Android,4924712
6/24/14,DAU,Carry,Services,Android,824383
6/24/14,D1 Retention,CandyBash,Games,iOS,71.0%
6/24/14,D1 Retention,Words With Enemies,Games,iOS,71.0%
6/24/14,D1 Retention,Crappy Birds,Games,iOS,8.1%
6/24/14,D1 Retention,Zuber,Services,iOS,44.0%
6/24/14,D1 Retention,Carry,Services,iOS,24.0%
6/24/14,D1 Retention,CandyBash,Games,Android,68.8%
6/24/14,D1 Retention,Words With Enemies,Games,Android,71.0%
6/24/14,D1 Retention,Crappy Birds,Games,Android,8.6%
6/24/14,D1 Retention,Zuber,Services,Android,42.2%
6/24/14,D1 Retention,Carry,Services,Android,23.5%
6/25/14,DAU,CandyBash,Games,iOS,30979836
6/25/14,DAU,Words With Enemies,Games,iOS,23519184
6/25/14,DAU,Crappy Birds,Games,iOS,2436013
6/25/14,DAU,Zuber,Services,iOS,8114072
6/25/14,DAU,Carry,Services,iOS,1182694
6/25/14,DAU,CandyBash,Games,Android,20486666
6/25/14,DAU,Words With Enemies,Games,Android,15422416
6/25/14,DAU,Crappy Birds,Games,Android,1583409
6/25/14,DAU,Zuber,Services,Android,4973141
6/25/14,DAU,Carry,Services,Android,856434
6/25/14,D1 Retention,CandyBash,Games,iOS,70.5%
6/25/14,D1 Retention,Words With Enemies,Games,iOS,71.2%
6/25/14,D1 Retention,Crappy Birds,Games,iOS,8.0%
6/25/14,D1 Retention,Zuber,Services,iOS,43.7%
6/25/14,D1 Retention,Carry,Services,iOS,23.5%
6/25/14,D1 Retention,CandyBash,Games,Android,69.8%
6/25/14,D1 Retention,Words With Enemies,Games,Android,69.0%
6/25/14,D1 Retention,Crappy Birds,Games,Android,7.6%
6/25/14,D1 Retention,Zuber,Services,Android,44.6%
6/25/14,D1 Retention,Carry,Services,Android,22.3%
6/26/14,DAU,CandyBash,Games,iOS,30464820
6/26/14,DAU,Words With Enemies,Games,iOS,23142071
6/26/14,DAU,Crappy Birds,Games,iOS,2691616
6/26/14,DAU,Zuber,Services,iOS,7815885
6/26/14,DAU,Carry,Services,iOS,1194673
6/26/14,DAU,CandyBash,Games,Android,20476354
6/26/14,DAU,Words With Enemies,Games,Android,16199450
6/26/14,DAU,Crappy Birds,Games,Android,1823353
6/26/14,DAU,Zuber,Services,Android,5080325
6/26/14,DAU,Carry,Services,Android,796449
6/26/14,D1 Retention,CandyBash,Games,iOS,71.1%
6/26/14,D1 Retention,Words With Enemies,Games,iOS,70.9%
6/26/14,D1 Retention,Crappy Birds,Games,iOS,7.9%
6/26/14,D1 Retention,Zuber,Services,iOS,43.3%
6/26/14,D1 Retention,Carry,Services,iOS,23.8%
6/26/14,D1 Retention,CandyBash,Games,Android,74.7%
6/26/14,D1 Retention,Words With Enemies,Games,Android,70.2%
6/26/14,D1 Retention,Crappy Birds,Games,Android,8.2%
6/26/14,D1 Retention,Zuber,Services,Android,45.5%
6/26/14,D1 Retention,Carry,Services,Android,24.3%
6/27/14,DAU,CandyBash,Games,iOS,29971861
6/27/14,DAU,Words With Enemies,Games,iOS,23554616
6/27/14,DAU,Crappy Birds,Games,iOS,2790883
6/27/14,DAU,Zuber,Services,iOS,8000753
6/27/14,DAU,Carry,Services,iOS,1186255
6/27/14,DAU,CandyBash,Games,Android,20480772
6/27/14,DAU,Words With Enemies,Games,Android,15831791
6/27/14,DAU,Crappy Birds,Games,Android,1953618
6/27/14,DAU,Zuber,Services,Android,5115235
6/27/14,DAU,Carry,Services,Android,751295
6/27/14,D1 Retention,CandyBash,Games,iOS,71.8%
6/27/14,D1 Retention,Words With Enemies,Games,iOS,70.7%
6/27/14,D1 Retention,Crappy Birds,Games,iOS,7.6%
6/27/14,D1 Retention,Zuber,Services,iOS,43.8%
6/27/14,D1 Retention,Carry,Services,iOS,23.9%
6/27/14,D1 Retention,CandyBash,Games,Android,72.5%
6/27/14,D1 Retention,Words With Enemies,Games,Android,67.9%
6/27/14,D1 Retention,Crappy Birds,Games,Android,7.7%
6/27/14,D1 Retention,Zuber,Services,Android,45.1%
6/27/14,D1 Retention,Carry,Services,Android,24.1%
6/28/14,DAU,CandyBash,Games,iOS,30959182
6/28/14,DAU,Words With Enemies,Games,iOS,22412314
6/28/14,DAU,Crappy Birds,Games,iOS,2919319
6/28/14,DAU,Zuber,Services,iOS,7722861
6/28/14,DAU,Carry,Services,iOS,1189445
6/28/14,DAU,CandyBash,Games,Android,20473007
6/28/14,DAU,Words With Enemies,Games,Android,14683930
6/28/14,DAU,Crappy Birds,Games,Android,1883432
6/28/14,DAU,Zuber,Services,Android,5592416
6/28/14,DAU,Carry,Services,Android,753315
6/28/14,D1 Retention,CandyBash,Games,iOS,72.5%
6/28/14,D1 Retention,Words With Enemies,Games,iOS,71.0%
6/28/14,D1 Retention,Crappy Birds,Games,iOS,7.7%
6/28/14,D1 Retention,Zuber,Services,iOS,43.6%
6/28/14,D1 Retention,Carry,Services,iOS,24.3%
6/28/14,D1 Retention,CandyBash,Games,Android,71.8%
6/28/14,D1 Retention,Words With Enemies,Games,Android,70.3%
6/28/14,D1 Retention,Crappy Birds,Games,Android,7.4%
6/28/14,D1 Retention,Zuber,Services,Android,41.9%
6/28/14,D1 Retention,Carry,Services,Android,24.3%
6/29/14,DAU,CandyBash,Games,iOS,28936072
6/29/14,DAU,Words With Enemies,Games,iOS,23934891
6/29/14,DAU,Crappy Birds,Games,iOS,2759749
6/29/14,DAU,Zuber,Services,iOS,8078656
6/29/14,DAU,Carry,Services,iOS,1188974
6/29/14,DAU,CandyBash,Games,Android,20454810
6/29/14,DAU,Words With Enemies,Games,Android,14669772
6/29/14,DAU,Crappy Birds,Games,Android,1885828
6/29/14,DAU,Zuber,Services,Android,5429917
6/29/14,DAU,Carry,Services,Android,846389
6/29/14,D1 Retention,CandyBash,Games,iOS,72.6%
6/29/14,D1 Retention,Words With Enemies,Games,iOS,71.3%
6/29/14,D1 Retention,Crappy Birds,Games,iOS,7.6%
6/29/14,D1 Retention,Zuber,Services,iOS,43.3%
6/29/14,D1 Retention,Carry,Services,iOS,24.0%
6/29/14,D1 Retention,CandyBash,Games,Android,74.0%
6/29/14,D1 Retention,Words With Enemies,Games,Android,70.6%
6/29/14,D1 Retention,Crappy Birds,Games,Android,7.5%
